2746027,"'t Zandt",Groningen,53.36667,6.77778
2756355,Eenum,Groningen,53.33833,6.78194
2755725,Garrelsweer,Groningen,53.31083,6.77083
2755720,Garsthuizen,Groningen,53.36833,6.71389
2753460,Huizinge,Groningen,53.345,6.67361
2751803,Leermens,Groningen,53.345,6.79861
2751429,Loppersum,Groningen,53.33167,6.74722
2750868,Middelstum,Groningen,53.34667,6.64167
2749394,Oosterwijtwerd,Groningen,53.33833,6.81389
2746832,Startenhuizen,Groningen,53.36917,6.70972
2746813,Stedum,Groningen,53.3225,6.69583
2746198,Toornwerd,Groningen,53.35417,6.63611
2744753,Westeremden,Groningen,53.34417,6.71111
2744671,Westerwijtwerd,Groningen,53.33417,6.64306
2744326,Wirdum,Groningen,53.3225,6.78472
2744003,Zeerijp,Groningen,53.34917,6.76111
2743893,Zijldijk,Groningen,53.39417,6.75694
2758618,Borgercompagnie,Groningen,53.12333,6.81389
2755853,Foxhol,Groningen,53.16741,6.72183
2755801,Froombosch,Groningen,53.19417,6.78056
2754819,Harkstede,Groningen,53.21333,6.69861
2754449,Hellum,Groningen,53.23833,6.83889
2753706,Hoogezand,Groningen,53.16167,6.76111
2744360,Kiel-Windeweer,Groningen,53.1125,6.77917
2752534,Kolham,Groningen,53.1825,6.74444
2752217,Kropswolde,Groningen,53.1425,6.72361
2752034,Lageland,Groningen,53.23648,6.71398
2751398,Luddeweer,Groningen,53.25333,6.74028
2751068,Meeden,Groningen,53.14,6.92639
2750535,Muntendam,Groningen,53.13417,6.86944
2749989,Noordbroek,Groningen,53.195,6.87361
2748825,Overschild,Groningen,53.28167,6.78472
2747758,Sappemeer,Groningen,53.16417,6.79028
2747677,Scharmer,Groningen,53.205,6.70556
2747570,Schildwolde,Groningen,53.23327,6.81566
2747343,Siddeburen,Groningen,53.25,6.86806
2747143,Slochteren,Groningen,53.22078,6.80547
2746797,Steendam,Groningen,53.27417,6.84306
2746264,Tjuchem,Groningen,53.28,6.87778
2746152,Tripscompagnie,Groningen,53.1375,6.825
2744974,Waterhuizen,Groningen,53.18667,6.65139
2744764,Westerbroek,Groningen,53.18417,6.6875
2744164,Woudbloem,Groningen,53.21667,6.7375
2743800,Zuidbroek,Groningen,53.16333,6.86111
2746083,"'t Waar",Groningen,53.22583,6.95139
2750250,"Bad Nieuweschans",Groningen,53.18083,7.20833
2759298,Beerta,Groningen,53.175,7.09167
8299268,Blauwestad,Groningen,53.16648,7.03623
2756616,Drieborg,Groningen,53.20667,7.18194
2755905,Finsterwolde,Groningen,53.19833,7.08472
2754519,Heiligerlee,Groningen,53.15667,7.00972
2750832,Midwolda,Groningen,53.195,7.01389
2750154,Nieuwolda,Groningen,53.24417,6.975
2749324,Oostwold,Groningen,53.23907,6.90868
2748962,Oudezijl,Groningen,53.18833,7.19861
2747661,Scheemda,Groningen,53.17333,6.97222
2744715,Westerlee,Groningen,53.14583,6.9875
2744344,Winschoten,Groningen,53.14417,7.03472
2750272,"Nieuwe Pekela",Groningen,53.07917,6.96528
2749034,"Oude Pekela",Groningen,53.10417,7.00972
2759862,Alteveer,Groningen,53.05083,6.99444
2750531,Mussel,Groningen,52.955,7.03889
2750527,Musselkanaal,Groningen,52.9325,7.01528
2749577,Onstwedde,Groningen,53.035,7.04028
2746860,Stadskanaal,Groningen,52.98947,6.9504
2745439,Vledderveen,Groningen,52.9875,7.00694
2758618,Borgercompagnie,Groningen,53.12333,6.81389
2745783,Veendam,Groningen,53.10667,6.87917
2744431,Wildervank,Groningen,53.08083,6.8625
2759961,Aduard,Groningen,53.25667,6.45972
2758746,Boerakker,Groningen,53.1875,6.32778
2758746,Boerakker,Groningen,53.1875,6.32778
2758316,Briltil,Groningen,53.24167,6.38889
2756932,"De Wilp",Groningen,53.1175,6.25556
2757222,"Den Ham",Groningen,53.27417,6.42778
2757212,"Den Horn",Groningen,53.2275,6.44444
2756763,Doezum,Groningen,53.20083,6.24861
2756062,Enumatil,Groningen,53.21583,6.40833
2755938,Ezinge,Groningen,53.31,6.44167
2755926,Feerwerd,Groningen,53.30583,6.46528
2755726,Garnwerd,Groningen,53.30417,6.49306
2755317,Grijpskerk,Groningen,53.2625,6.30833
2755204,Grootegast,Groningen,53.2125,6.27361
2753207,Jonkersvaart,Groningen,53.12917,6.29861
2752510,Kommerzijl,Groningen,53.28667,6.325
2752424,Kornhorn,Groningen,53.18167,6.24306
2751846,Lauwerzijl,Groningen,53.31083,6.29583
2751834,Leek,Groningen,53.1625,6.37639
2751705,Lettelbert,Groningen,53.19083,6.41111
2751404,Lucaswolde,Groningen,53.18417,6.3
2751376,Lutjegast,Groningen,53.23417,6.25833
2751111,Marum,Groningen,53.14417,6.2625
2750830,Midwolde,Groningen,53.18,6.38889
2750396,Niebert,Groningen,53.16083,6.32778
2750391,Niehove,Groningen,53.29083,6.36667
2750389,Niekerk,Groningen,53.34333,6.32917
2750110,Niezijl,Groningen,53.26667,6.34028
2749875,Noordhorn,Groningen,53.26167,6.39583
2749816,Noordwijk,Groningen,53.17,6.25694
2749773,Nuis,Groningen,53.15083,6.30556
2749660,Oldehove,Groningen,53.30333,6.39583
2749658,Oldekerk,Groningen,53.21917,6.34028
2749324,Oostwold,Groningen,53.23907,6.90868
2749302,Opende,Groningen,53.17333,6.19861
2748596,Pieterzijl,Groningen,53.28167,6.26944
2747787,Saaksum,Groningen,53.31333,6.41944
2747409,Sebaldeburen,Groningen,53.22,6.30972
2746234,Tolbert,Groningen,53.17667,6.37222
2745471,Visvliet,Groningen,53.26583,6.24861
2743924,Zevenhuizen,Groningen,53.25333,6.66806
2743694,Zuidhorn,Groningen,53.24667,6.40278
2759247,Bellingwolde,Groningen,53.11583,7.16528
2758815,Blijham,Groningen,53.10917,7.07639
2758514,Bourtange,Groningen,53.01,7.19028
2749010,Oudeschans,Groningen,53.13833,7.14028
2747400,Sellingen,Groningen,52.94583,7.15139
2746475,"Ter Apel",Groningen,52.87667,7.05972
2746471,"Ter Apelkanaal",Groningen,52.9025,7.04861
2745787,Veelerveen,Groningen,53.05583,7.12778
2745461,Vlagtwedde,Groningen,53.0275,7.10833
2745187,Vriescheloo,Groningen,53.06833,7.11389
2744944,Wedde,Groningen,53.06917,7.07917
2759611,Augustinusga,Friesland,53.21785,6.1617
2758748,Boelenslaan,Friesland,53.1617,6.14479
2758131,Buitenpost,Friesland,53.25166,6.14483
2756567,Drogeham,Friesland,53.20213,6.11183
2755574,Gerkesklooster,Friesland,53.23794,6.20367
2754821,Harkema,Friesland,53.18333,6.13333
2752444,Kootstertille,Friesland,53.21261,6.09209
2746589,Stroobos,Friesland,53.23784,6.21363
2746558,Surhuisterveen,Friesland,53.18477,6.17031
2746557,Surhuizum,Friesland,53.20475,6.17981
2746052,Twijzel,Friesland,53.23152,6.08952
2746051,Twijzelerheide,Friesland,53.24015,6.04591
2759456,Ballum,Friesland,53.44339,5.68714
2758096,Buren,Friesland,53.44717,5.79906
2753887,Hollum,Friesland,53.4394,5.63805
2750417,Nes,Friesland,53.44502,5.774
2758239,Broeksterwâld,Friesland,53.27466,5.99648
2757838,Damwâld,Friesland,53.29046,5.99785
2756993,"De Falom",Friesland,53.26727,6.00643
2743590,"De Westereen",Friesland,53.25731,6.0363
2756577,Driezum,Friesland,53.2959,6.04609
2745743,Feanwâlden,Friesland,53.23558,5.98832
2747948,Readtsjerk,Friesland,53.25566,5.93245
2748051,Rinsumageast,Friesland,53.29695,5.94931
2747328,Sibrandahûs,Friesland,53.31149,5.93863
2744147,Wâlterswâld,Friesland,53.3,6.03333
2759921,Akmarijp,Friesland,53.00332,5.78894
2749061,Oudemirdum,Friesland,52.85019,5.53544
2759496,Bakhuizen,Friesland,52.86975,5.45926
2759472,Balk,Friesland,52.89756,5.57964
2759431,Bantega,Friesland,52.84218,5.79597
2758629,Boornzwaag,Friesland,52.95888,5.7443
2758239,Broek,Friesland,53.27466,5.99648
2757346,Delfstrahuizen,Friesland,52.8739,5.82378
2756842,Dijken,Friesland,52.95091,5.70937
2756715,Doniaga,Friesland,52.90745,5.74791
2756235,Elahuizen,Friesland,52.92174,5.53711
2756439,Echten,Friesland,52.87317,5.79821
2756438,Echtenerbrug,Friesland,52.87141,5.82147
2756323,Eesterga,Friesland,52.86754,5.72856
2755871,Follega,Friesland,52.88502,5.73621
2755467,Goingarijp,Friesland,53.01168,5.77151
2754831,Harich,Friesland,52.9023,5.564
2754796,Haskerhorne,Friesland,52.95351,5.82941
2753390,Idskenhuizen,Friesland,52.92877,5.71323
2753197,Joure,Friesland,52.9657,5.80301
2752536,Kolderwolde,Friesland,52.89699,5.50947
2751888,Langweer,Friesland,52.95836,5.72173
2751782,Legemeer,Friesland,52.94067,5.72868
2751729,Lemmer,Friesland,52.84618,5.70912
2750788,Mirns,Friesland,52.86146,5.46029
2750094,Nijehaske,Friesland,52.96066,5.89283
2750089,Nijemirdum,Friesland,52.85638,5.56844
2749640,Oldeouwer,Friesland,52.92115,5.80079
2749385,Oosterzee,Friesland,52.87379,5.77572
2749136,Oudega,Friesland,53.12504,5.99888
2749120,Oudehaske,Friesland,52.95709,5.87095
2748873,Ouwster-Nijega,Friesland,52.93007,5.80473
2748874,Ouwsterhaule,Friesland,52.93819,5.81357
2748093,Rijs,Friesland,52.86356,5.49694
2747983,Rohel,Friesland,53.22315,6.14754
2747898,Rotstergaast,Friesland,52.9,5.88987
2747897,Rotsterhaule,Friesland,52.91956,5.85176
2747884,Rottum,Friesland,52.93659,5.89447
2747850,Ruigahuizen,Friesland,52.88589,5.56179
2747669,Scharsterbrug,Friesland,52.94414,5.77889
2747231,"Sint Nicolaasga",Friesland,52.92293,5.74242
2747257,Sintjohannesga,Friesland,52.93157,5.85588
2747131,Sloten,Friesland,52.89477,5.64526
2747048,Snikzwaag,Friesland,52.98389,5.78859
2747014,Sondel,Friesland,52.87219,5.60007
2746449,Terherne,Friesland,53.03333,5.78333
2746440,Terkaple,Friesland,53.0209,5.78417
2746418,Teroele,Friesland,52.93529,5.69315
2746269,Tjerkgaast,Friesland,52.90393,5.67787
2745727,Vegelinsoord,Friesland,52.99988,5.86473
2744510,Wijckel,Friesland,52.88814,5.6223
2754817,Harlingen,Friesland,53.17477,5.42244
2750837,Midlum,Friesland,53.18184,5.44845
2744472,Wijnaldum,Friesland,53.19518,5.45969
2759922,Akkrum,Friesland,53.05024,5.83087
2749669,Aldeboarn,Friesland,53.05,5.9
2758651,Bontebok,Friesland,52.9626,6.02514
2758492,"De Knipe",Friesland,52.96667,5.98333
2755569,Gersloot,Friesland,53.00704,5.9654
2754797,Haskerdijken,Friesland,52.99304,5.87854
2754669,Heerenveen,Friesland,52.95929,5.91854
2753599,Hoornsterzwaag,Friesland,52.99857,6.1726
2753599,Hoarnstersweach,Friesland,52.99857,6.1726
2753189,Jubbega,Friesland,52.97356,6.10857
2753034,Katlijk,Friesland,52.94595,6.01261
2751395,Luinjeberd,Friesland,52.99048,5.9212
2750805,Mildam,Friesland,52.93555,6.00154
2750417,Nes,Friesland,53.44502,5.774
2750343,Nieuwebrug,Friesland,52.99066,5.88412
2750310,Nieuwehorne,Friesland,52.95113,6.06342
2750246,Nieuweschoot,Friesland,52.93284,5.92993
2749251,Oranjewoud,Friesland,52.94579,5.95038
2749109,Oudehorne,Friesland,52.96281,6.08351
2749007,Oudeschoot,Friesland,52.93343,5.95579
2746470,Terband,Friesland,52.99526,5.90541
2746274,Tjalleberd,Friesland,52.99729,5.94443
2749074,"Alde Leie",Friesland,53.28882,5.72748
2759567,Baard,Friesland,53.14185,5.6683
2759308,Bears,Friesland,53.15573,5.73433
2758309,Britsum,Friesland,53.25428,5.78576
2759956,Eagum,Friesland,53.12978,5.82825
2749434,Easterlittens,Friesland,53.13682,5.64895
2755907,Feinsum,Friesland,53.27824,5.75537
2755820,Friens,Friesland,53.09915,5.79906
2755399,Goutum,Friesland,53.17734,5.8037
2755052,Grou,Friesland,53.09456,5.83745
2754419,Hempens,Friesland,53.17821,5.83812
2754085,Hijum,Friesland,53.29057,5.76611
2754088,Hilaard,Friesland,53.16468,5.71135
2753516,Húns,Friesland,53.15941,5.66572
2753395,Idaerd,Friesland,53.11804,5.81494
2753257,Jellum,Friesland,53.1619,5.74379
2753256,Jelsum,Friesland,53.2347,5.78237
2753307,Jirnsum,Friesland,53.07753,5.79254
2753199,Jorwert,Friesland,53.14487,5.7117
2757909,Koarnjum,Friesland,53.24359,5.78181
2751792,Leeuwarden,Friesland,53.20139,5.80859
2751741,Lekkum,Friesland,53.22433,5.82001
2751553,Leons,Friesland,53.1513,5.67804
2751212,Mantgum,Friesland,53.12865,5.71924
2750824,Miedum,Friesland,53.23553,5.83855
2747938,Reduzum,Friesland,53.11775,5.78765
2747064,Snakkerburen,Friesland,53.21976,5.80851
2746705,Stiens,Friesland,53.26234,5.75769
2746543,Swichum,Friesland,53.15377,5.82035
2746507,Teerns,Friesland,53.18017,5.83391
2745000,Warstiens,Friesland,53.16067,5.86224
2744998,Warten,Friesland,53.15,5.9
2744891,Weidum,Friesland,53.14574,5.74327
2745018,Wergea,Friesland,53.15145,5.84404
2744327,Wirdum,Friesland,53.14893,5.80387
2744453,Wytgaard,Friesland,53.14059,5.78293
2760121,Aalsum,Friesland,53.33923,6.00334
2759757,Anjum,Friesland,53.37475,6.12698
2759614,Augsbuurt,Friesland,53.2665,6.16088
2758820,Blije,Friesland,53.35193,5.86138
2758591,Bornwird,Friesland,53.33379,5.95407
2758402,Brantgum,Friesland,53.35209,5.93009
2758895,Burdaard,Friesland,53.29421,5.87897
2758073,Burum,Friesland,53.2734,6.22942
2756759,Dokkum,Friesland,53.32224,5.99697
2756422,Ee,Friesland,53.33026,6.10033
2756081,Engwierum,Friesland,53.32124,6.13621
2755920,Ferwert,Friesland,53.33784,5.82533
2755857,Foudgum,Friesland,53.34497,5.94206
2755579,Ginnum,Friesland,53.32481,5.87511
2754930,Hallum,Friesland,53.30657,5.78379
2754878,Hantum,Friesland,53.36269,5.96446
2754875,Hantumeruitburen,Friesland,53.36059,6.00334
2754874,Hantumhuizen,Friesland,53.3714,5.99965
2753954,Hegebeintum,Friesland,53.33725,5.85001
2754106,Hiaure,Friesland,53.34732,5.97227
2753852,Holwerd,Friesland,53.36815,5.90073
2753265,Jannum,Friesland,53.31293,5.90532
2753242,Jislum,Friesland,53.31232,5.87626
2753192,Jouswier,Friesland,53.35019,6.07407
2752524,Kollum,Friesland,53.27695,6.15293
2752522,Kollumerpomp,Friesland,53.30199,6.20262
2752520,Kollumerzwaag,Friesland,53.26224,6.07544
2751657,Lichtaard,Friesland,53.32636,5.9127
2751554,Lioessens,Friesland,53.38056,6.08763
2751129,Marrum,Friesland,53.32277,5.80198
2750919,Metslawier,Friesland,53.35987,6.06703
2750779,Moddergat,Friesland,53.40232,6.08265
2750603,Morra,Friesland,53.37319,6.089
2750553,Munnekezijl,Friesland,53.30385,6.272
2750417,Nes,Friesland,53.44502,5.774
2750399,Niawier,Friesland,53.36336,6.04729
2749427,Oosternijkerk,Friesland,53.37841,6.05347
2749343,Oostrum,Friesland,53.33077,6.06171
2748886,Oudwoude,Friesland,53.28193,6.11447
2748770,Paesens,Friesland,53.4015,6.08578
2748357,Raard,Friesland,53.32585,5.94446
2748250,Reitsum,Friesland,53.32124,5.88919
2746424,Ternaard,Friesland,53.38203,5.96523
2746160,Triemen,Friesland,53.27897,6.08711
2745754,Veenklooster,Friesland,53.26316,6.10222
2745101,Waaxens,Friesland,53.35502,5.92131
2745042,Wânswert,Friesland,53.30174,5.85089
2745019,Warfstermolen,Friesland,53.2958,6.23208
2744744,Westergeest,Friesland,53.2918,6.08454
2744588,Wetsens,Friesland,53.34686,6.03355
2744526,Wierum,Friesland,53.40055,6.01741
2759698,Appelscha,Friesland,52.95526,6.35053
2756703,Donkerbroek,Friesland,53.01734,6.23927
2756168,Elsloo,Friesland,52.94272,6.23817
2755879,Fochteloo,Friesland,52.99162,6.33551
2754762,Haule,Friesland,53.03587,6.30538
2754758,Haulerwijk,Friesland,53.06468,6.33453
2751961,Langedijke,Friesland,52.96446,6.28907
2751257,Makkinga,Friesland,52.9809,6.2174
2750100,Nijeberkoop,Friesland,52.95846,6.18856
2749671,Oldeberkoop,Friesland,52.93788,6.13089
2749391,Oosterwolde,Friesland,52.99164,6.29096
2748305,Ravenswoud,Friesland,52.96583,6.38123
2744995,Waskemeer,Friesland,53.05677,6.28002
2759486,Bakkeveen,Friesland,53.08072,6.25671
2759275,Beetsterzwaag,Friesland,53.05914,6.07711
11746708,Drachten-Azeven,Friesland,53.09897,6.13252
2755819,Frieschepalen,Friesland,53.10938,6.20642
2755429,Gorredijk,Friesland,53.00659,6.06402
2754417,Hemrik,Friesland,53.03163,6.13876
2753210,Jonkerslân,Friesland,52.97924,6.04111
2751894,Langezwaag,Friesland,52.98257,6.0024
2751551,Lippenhuizen,Friesland,53.01835,6.09346
2751347,Luxwoude,Friesland,52.99637,5.98253
2750103,"Nij Beets",Friesland,53.07041,6.00128
2749622,Olterterp,Friesland,53.0665,6.10399
2747338,Siegerswoude,Friesland,53.15061,5.97386
2746398,Terwispel,Friesland,53.01973,6.0478
2746304,Tijnje,Friesland,53.03058,5.99193
2745936,Ureterp,Friesland,53.09244,6.16718
2744459,Wijnjewoude,Friesland,53.05814,6.2047
2747591,Schiermonnikoog,Friesland,53.48025,6.15209
2758633,Boornbergum,Friesland,53.08284,6.04578
2757023,"De Tike",Friesland,53.15161,6.03767
2756990,"De Veenhoop",Friesland,53.09809,5.94763
2756933,"De Wilgen",Friesland,53.09936,6.0341
2756644,Drachten,Friesland,53.11254,6.0989
2756642,Drachtstercompagnie,Friesland,53.13462,6.14153
2755480,Goëngahuizen,Friesland,53.0784,5.89022
2753545,Houtigehage,Friesland,53.15202,6.14524
2752414,Kortehemmen,Friesland,53.07691,6.07213
2748873,Nijega,Friesland,52.93007,5.80473
2749304,Opeinde,Friesland,53.1341,6.05656
2749136,Oudega,Friesland,53.12504,5.99888
2747886,Rottevalle,Friesland,53.14523,6.10411
2747095,"Smalle Ee",Friesland,53.10325,6.01853
2760080,Abbega,Friesland,53.01829,5.57024
2749136,Oudega,Friesland,53.12504,5.99888
2759891,Allingawier,Friesland,53.0472,5.44484
2759652,Arum,Friesland,53.12952,5.47643
2758851,Blauwhuis,Friesland,53.02134,5.53359
2758452,Boazum,Friesland,53.08804,5.69521
2758682,Bolsward,Friesland,53.06555,5.53176
2758306,Britswert,Friesland,53.11247,5.67564
2758075,Burgwerd,Friesland,53.08799,5.54621
2757906,Cornwerd,Friesland,53.08299,5.39085
2753834,Hommerts,Friesland,52.98026,5.64963
2757653,Dearsum,Friesland,53.08701,5.71529
2757696,Dedgum,Friesland,53.02103,5.49093
2753379,IJlst,Friesland,53.01009,5.62312
2749474,Easterein,Friesland,53.09681,5.61839
2749401,Easterwierrum,Friesland,53.10948,5.73177
2755944,Exmorra,Friesland,53.05551,5.46458
2755913,Ferwoude,Friesland,53.00549,5.43283
2755868,Folsgare,Friesland,53.03729,5.60509
2747898,Gaast,Friesland,52.9,5.88987
2755702,Gauw,Friesland,53.05772,5.71306
2755482,Goënga,Friesland,53.05483,5.69281
2755343,Greonterp,Friesland,53.01473,5.5196
2754799,Hartwerd,Friesland,53.06788,5.56801
2754712,Heeg,Friesland,52.9686,5.61075
2754105,Hichtum,Friesland,53.08129,5.52552
2754104,Hidaard,Friesland,53.07897,5.60337
2754094,Hieslum,Friesland,53.00822,5.48862
2754428,Hemelum,Friesland,52.88084,5.45626
2754381,Hinnaard,Friesland,53.11567,5.62938
2754059,Hindeloopen,Friesland,52.94212,5.40081
2753393,Idsegahuizum,Friesland,53.0423,5.41849
2753389,Idzega,Friesland,52.97893,5.55445
2756427,Iens,Friesland,53.12107,5.61436
2754578,"It Heidenskip",Friesland,52.95,5.5
2753302,Itens,Friesland,53.10206,5.64054
2753173,Jutrijp,Friesland,52.99602,5.64942
2752830,Kimswerd,Friesland,53.14122,5.43752
2752422,Kornwerderzand,Friesland,53.07449,5.33498
2752367,Koudum,Friesland,52.91551,5.44834
2752365,Koufurderrige,Friesland,52.95647,5.65423
2752180,Kûbaard,Friesland,53.11912,5.57071
2751515,Loënga,Friesland,53.04983,5.6789
2751499,Lollum,Friesland,53.1259,5.53201
2751491,Longerhouw,Friesland,53.06928,5.4784
2751364,Lytsewierrum,Friesland,53.08835,5.66311
2751254,Makkum,Friesland,53.05458,5.40231
2750647,Molkwerum,Friesland,52.90049,5.39984
2750067,Nijhuizum,Friesland,52.98056,5.48453
2750059,Nijland,Friesland,53.05019,5.5759
2749694,Offingawier,Friesland,53.03084,5.69502
2749372,Oosthem,Friesland,53.01549,5.60156
2748714,Parrega,Friesland,53.01871,5.47909
2748620,Piaam,Friesland,53.03786,5.40836
2748582,Pingjum,Friesland,53.11533,5.44046
2748488,Poppenwier,Friesland,53.08333,5.75
2748314,Raerd,Friesland,53.09763,5.75993
2747949,Reahûs,Friesland,53.07619,5.63599
2748161,Rien,Friesland,53.09485,5.65813
2747762,Sandfirden,Friesland,52.98803,5.51969
2747603,Schettens,Friesland,53.0834,5.48348
2747458,Schraard,Friesland,53.08016,5.45162
2747330,Sibrandabuorren,Friesland,53.06667,5.71667
2747671,Scharnegoutum,Friesland,53.06051,5.67822
2747096,Smallebrugge,Friesland,52.9603,5.63862
2747063,Sneek,Friesland,53.03297,5.6589
2746816,Stavoren,Friesland,52.88525,5.35886
2746390,Tersoal,Friesland,53.07454,5.73675
2746268,Tjerkwerd,Friesland,53.04168,5.5014
2749284,Oppenhuizen,Friesland,53.01194,5.69495
2746275,Tjalhuizum,Friesland,53.04524,5.61281
2746283,Tirns,Friesland,53.05834,5.62637
2745960,Uitwellingerga,Friesland,52.99899,5.71403
2745101,Waaksens,Friesland,53.35502,5.92131
2744153,Woudsend,Friesland,52.94357,5.62843
2744179,Workum,Friesland,52.97969,5.4471
2745005,Warns,Friesland,52.88301,5.40218
2744648,Westhem,Friesland,53.01642,5.5494
2744303,Witmarsum,Friesland,53.10452,5.46902
2744518,Wiuwert,Friesland,53.10966,5.68894
2744198,Wolsum,Friesland,53.03626,5.54466
2744191,Wommels,Friesland,53.10883,5.58749
2744189,Wons,Friesland,53.08361,5.42364
2753323,Indijk,Friesland,53.09812,5.70594
2753374,Ypecolsga,Friesland,52.93146,5.60346
2753369,Ysbrechtum,Friesland,53.04121,5.63204
2743611,Zurich,Friesland,53.11134,5.39437
2759583,Baaiduinen,Friesland,53.3778,5.27696
2755863,Formerum,Friesland,53.39049,5.31515
2754714,Hee,Friesland,53.37503,5.2555
2753636,Hoorn,Friesland,53.39705,5.34502
2753159,Kaard,Friesland,53.37621,5.27155
2752824,Kinnum,Friesland,53.37442,5.2755
2751989,Landerum,Friesland,53.38645,5.29876
2751631,Lies,Friesland,53.39285,5.32459
2750835,Midsland,Friesland,53.38215,5.28528
2749473,Oosterend,Friesland,53.40421,5.37643
2747407,Striep,Friesland,53.37647,5.29284
2744608,West-Terschelling,Friesland,53.35911,5.21482
2748941,Aldtsjerk,Friesland,53.26637,5.88704
2759103,Burgum,Friesland,53.19243,5.99009
2756344,Earnewâld,Friesland,53.13109,5.94609
2749430,Eastermar,Friesland,53.17466,6.05999
2755729,Garyp,Friesland,53.16667,5.96667
2755542,Gytsjerk,Friesland,53.24293,5.89502
2754864,Hurdegaryp,Friesland,53.21333,5.94137
2756321,Jistrum,Friesland,53.21158,6.06668
2750706,Mûnein,Friesland,53.25269,5.92026
2749992,Noardburgum,Friesland,53.22135,6.00523
2749708,Oentsjerk,Friesland,53.25,5.9
2748099,Ryptsjerk,Friesland,53.22238,5.91717
2746565,Sumar,Friesland,53.18333,6
2746564,Suwâld,Friesland,53.17826,5.9273
2746311,Tytsjerk,Friesland,53.21343,5.90961
2744458,Wyns,Friesland,53.25,5.83333
2760053,Achlum,Friesland,53.14925,5.48346
2759513,Baaium,Friesland,53.16463,5.63272
